meter_id,household_id,timestamp,units_consumed
M007,H007,2026-04-24 18:00:00,0.342
M022,H022,2026-04-05 00:00:00,0.181
M010,H010,2026-04-20 11:00:00,0.296
M019,H019,2026-04-19 11:00:00,0.396
M025,H025,2026-04-18 00:00:00,0.314
M001,H001,2026-04-04 06:00:00,0.397
M025,H025,2026-04-22 11:00:00,0.403
M017,H017,2026-04-14 10:00:00,0.113
M039,H039,2026-04-19 13:00:00,0.487
M021,H021,2026-04-16 00:00:00,0.142
M039,H039,2026-04-08 11:00:00,0.398
M036,H036,2026-04-10 16:00:00,0.169
M008,H008,2026-04-10 00:00:00,0.066
M028,H028,2026-04-22 16:00:00,0.387
M021,H021,2026-04-04 10:00:00,0.218
M014,H014,2026-04-10 16:00:00,0.528
M032,H032,2026-04-04 04:00:00,0.165
M039,H039,2026-04-23 15:00:00,0.444
M013,H013,2026-04-08 21:00:00,0.352
M009,H009,2026-04-03 21:00:00,-1.115
M021,H021,2026-04-16 23:00:00,0.19
M007,H007,2026-04-24 14:00:00,0.15
M012,H012,2026-04-13 06:00:00,0.247
M006,H006,2026-04-14 21:00:00,0.858
M015,H015,2026-04-18 09:00:00,0.591
M016,H016,2026-04-16 05:00:00,0.032
M019,H019,2026-04-07 08:00:00,0.662
M023,H023,2026-04-22 15:00:00,0.449
M032,H032,2026-04-02 09:00:00,0.301
M027,H027,2026-04-17 16:00:00,0.251
M001,H001,2026-04-10 00:00:00,0.146
M032,H032,2026-04-26 10:00:00,0.29
M023,H023,2026-04-19 17:00:00,0.705
M003,H003,2026-04-21 03:00:00,0.095
M027,H027,2026-04-20 04:00:00,0.108
M040,H040,2026-04-25 08:00:00,0.18
M012,H012,2026-04-15 22:00:00,0.407
M026,H026,2026-04-14 12:00:00,0.464
M027,H027,2026-04-28 05:00:00,0.155
M032,H032,2026-04-08 13:00:00,0.267
M026,H026,2026-04-15 19:00:00,1.288
M039,H039,2026-04-05 16:00:00,0.46
M009,H009,2026-04-06 18:00:00,1.061
M030,H030,2026-04-08 23:00:00,0.158
M039,H039,2026-04-13 01:00:00,0.204
M016,H016,2026-04-24 05:00:00,0.031
M006,H006,2026-04-09 01:00:00,0.158
M004,H004,2026-04-30 18:00:00,0.418
M029,H029,2026-04-15 07:00:00,0.567
M020,H020,2026-04-11 08:00:00,0.414
M024,H024,2026-04-23 11:00:00,0.424
M027,H027,2026-04-15 01:00:00,0.131
M031,H031,2026-04-30 16:00:00,0.245
M020,H020,2026-04-28 07:00:00,-0.382
M033,H033,2026-04-20 17:00:00,0.27
M039,H039,2026-04-12 11:00:00,0.474
M004,H004,2026-04-23 10:00:00,0.196
M032,H032,2026-04-21 06:00:00,0.407
M040,H040,2026-04-20 18:00:00,0.26
M026,H026,2026-04-20 04:00:00,0.229
M013,H013,2026-04-02 16:00:00,0.153
M005,H005,2026-04-23 08:00:00,0.203
M033,H033,2026-04-19 10:00:00,0.227
M003,H003,2026-04-06 13:00:00,0.25
M022,H022,2026-04-05 18:00:00,0.698
M032,H032,2026-04-21 11:00:00,0.25
M039,H039,2026-04-10 22:00:00,0.752
M013,H013,2026-04-21 19:00:00,0.272
M016,H016,2026-04-28 18:00:00,0.078
M027,H027,2026-04-29 15:00:00,0.268
M021,H021,2026-04-08 20:00:00,0.611
M034,H034,2026-04-05 15:00:00,0.365
M036,H036,2026-04-06 10:00:00,0.15
M029,H029,2026-04-10 01:00:00,0.142
M019,H019,2026-04-16 12:00:00,0.473
M002,H002,2026-04-12 09:00:00,0.566
M011,H011,2026-04-22 21:00:00,1.1
M021,H021,2026-04-27 06:00:00,0.223
M004,H004,2026-04-05 17:00:00,0.383
M016,H016,2026-04-20 16:00:00,0.046
M029,H029,2026-04-08 11:00:00,0.254
M035,H035,2026-04-29 16:00:00,0.556
M019,H019,2026-04-15 11:00:00,0.345
M031,H031,2026-04-04 02:00:00,0.097
M025,H025,2026-04-22 00:00:00,0.318
M018,H018,2026-04-29 20:00:00,1.246
M002,H002,2026-04-06 02:00:00,0.171
M006,H006,2026-04-01 20:00:00,0.909
M007,H007,2026-04-02 04:00:00,0.076
M011,H011,2026-04-28 20:00:00,1.174
M033,H033,2026-04-29 13:00:00,0.216
M004,H004,2026-04-10 09:00:00,0.208
M031,H031,2026-04-27 12:00:00,0.296
M004,H004,2026-04-07 10:00:00,0.199
M032,H032,2026-04-02 08:00:00,0.377
M011,H011,2026-04-19 12:00:00,0.515
M029,H029,2026-04-21 07:00:00,0.461
M009,H009,2026-04-05 14:00:00,0.538
M004,H004,2026-04-30 00:00:00,0.112
M040,H040,2026-04-24 23:00:00,0.102
M039,H039,2026-04-24 05:00:00,0.304
M023,H023,2026-04-18 07:00:00,1.147
M021,H021,2026-04-01 06:00:00,0.308
M022,H022,2026-04-29 22:00:00,0.459
M013,H013,2026-04-14 06:00:00,0.171
M010,H010,2026-04-27 03:00:00,0.113
M015,H015,2026-04-14 16:00:00,0.59
M020,H020,2026-04-30 09:00:00,0.272
M013,H013,2026-04-28 07:00:00,0.234
M031,H031,2026-04-02 10:00:00,0.209
M031,H031,2026-04-12 08:00:00,0.436
M038,H038,2026-04-13 13:00:00,0.337
M038,H038,2026-04-26 06:00:00,0.591
M003,H003,2026-04-07 15:00:00,0.182
M017,H017,2026-04-19 18:00:00,0.325
M022,H022,2026-04-10 16:00:00,0.314
M002,H002,2026-04-05 00:00:00,0.233
M025,H025,2026-04-25 20:00:00,1.469
M009,H009,2026-04-25 18:00:00,1.376
M027,H027,2026-04-19 02:00:00,0.087
M018,H018,2026-04-20 07:00:00,0.772
M007,H007,2026-04-04 05:00:00,0.127
M040,H040,2026-04-11 05:00:00,0.09
M005,H005,2026-04-01 01:00:00,0.069
M035,H035,2026-04-03 14:00:00,0.447
M013,H013,2026-04-28 08:00:00,0.2
M011,H011,2026-04-10 21:00:00,0.933
M008,H008,2026-04-25 15:00:00,0.142
M026,H026,2026-04-28 09:00:00,0.474
M001,H001,2026-04-13 22:00:00,0.471
M017,H017,2026-04-02 17:00:00,0.22
M027,H027,2026-04-11 22:00:00,0.398
M034,H034,2026-04-26 18:00:00,0.788
M028,H028,2026-04-29 23:00:00,0.251
M012,H012,2026-04-16 04:00:00,0.113
M006,H006,2026-04-12 17:00:00,0.627
M014,H014,2026-04-12 15:00:00,0.51
M024,H024,2026-04-24 18:00:00,0.852
M001,H001,2026-04-28 09:00:00,0.281
M029,H029,2026-04-07 03:00:00,0.096
M024,H024,2026-04-29 22:00:00,0.698
M011,H011,2026-04-28 16:00:00,0.362
M006,H006,2026-04-23 05:00:00,0.231
M035,H035,2026-04-08 08:00:00,0.626
M003,H003,2026-04-19 01:00:00,0.103
M023,H023,2026-04-04 20:00:00,1.313
M013,H013,2026-04-25 12:00:00,0.149
M006,H006,2026-04-01 21:00:00,0.701
M011,H011,2026-04-27 22:00:00,0.682
M015,H015,2026-04-17 07:00:00,0.837
M029,H029,2026-04-20 20:00:00,0.864
M003,H003,2026-04-30 09:00:00,0.229
M006,H006,2026-04-17 03:00:00,0.123
M028,H028,2026-04-19 16:00:00,0.508
M028,H028,2026-04-19 04:00:00,0.208
M009,H009,2026-04-13 15:00:00,0.486
M020,H020,2026-04-25 14:00:00,0.297
M011,H011,2026-04-27 20:00:00,1.18
M022,H022,2026-04-30 19:00:00,0.835
M033,H033,2026-04-17 10:00:00,0.184
M008,H008,2026-04-08 00:00:00,0.06
M006,H006,2026-04-27 00:00:00,0.161
M037,H037,2026-04-04 10:00:00,0.092
M031,H031,2026-04-05 15:00:00,0.292
M012,H012,2026-04-16 18:00:00,0.43
M011,H011,2026-04-13 01:00:00,0.174
M016,H016,2026-04-11 17:00:00,0.084
M010,H010,2026-04-24 18:00:00,0.633
M039,H039,2026-04-01 05:00:00,0.278
M038,H038,2026-04-21 18:00:00,0.725
M020,H020,2026-04-03 00:00:00,0.155
M039,H039,2026-04-03 00:00:00,0.251
M027,H027,2026-04-14 01:00:00,0.12
M028,H028,2026-04-02 05:00:00,0.271
M013,H013,2026-04-30 14:00:00,0.149
M015,H015,2026-04-30 07:00:00,0.633
M040,H040,2026-04-20 20:00:00,0.354
M016,H016,2026-04-06 01:00:00,0.022
M010,H010,2026-04-07 13:00:00,0.333
M003,H003,2026-04-27 06:00:00,0.28
M021,H021,2026-04-17 09:00:00,0.248
M027,H027,2026-04-17 10:00:00,0.219
M028,H028,2026-04-24 04:00:00,0.141
M013,H013,2026-04-26 20:00:00,0.461
M034,H034,2026-04-27 02:00:00,0.146
M026,H026,2026-04-13 23:00:00,0.498
M035,H035,2026-04-28 15:00:00,0.46
M022,H022,2026-04-01 03:00:00,0.127
M025,H025,2026-04-14 06:00:00,0.626
M026,H026,2026-04-15 08:00:00,0.63
M014,H014,2026-04-04 18:00:00,
M025,H025,2026-04-15 23:00:00,0.504
M024,H024,2026-04-20 07:00:00,0.753
M004,H004,2026-04-25 05:00:00,0.186
M012,H012,2026-04-12 21:00:00,0.597
M027,H027,2026-04-24 18:00:00,0.531
M014,H014,2026-04-25 13:00:00,0.544
M022,H022,2026-04-10 04:00:00,0.177
M020,H020,2026-04-02 10:00:00,0.208
M035,H035,2026-04-04 13:00:00,0.527
M021,H021,2026-04-10 06:00:00,0.261
M005,H005,2026-04-29 02:00:00,0.056
M025,H025,2026-04-05 23:00:00,0.443
M030,H030,2026-04-12 18:00:00,0.44
M005,H005,2026-04-18 16:00:00,0.236
M016,H016,2026-04-25 02:00:00,0.017
M014,H014,2026-04-20 23:00:00,0.445
M004,H004,2026-04-22 19:00:00,0.482
M003,H003,2026-04-10 01:00:00,0.082
M021,H021,2026-04-20 05:00:00,0.164
M031,H031,2026-04-09 20:00:00,0.611
M013,H013,2026-04-01 11:00:00,0.147
M009,H009,2026-04-08 18:00:00,1.11
M035,H035,2026-04-21 16:00:00,0.518
M006,H006,2026-04-16 20:00:00,0.909
M013,H013,2026-04-08 08:00:00,0.198
M005,H005,2026-04-05 10:00:00,0.147
M015,H015,2026-04-06 15:00:00,0.412
M014,H014,2026-04-04 01:00:00,0.211
M014,H014,2026-04-09 13:00:00,0.485
M013,H013,2026-04-13 19:00:00,
M040,H040,2026-04-10 19:00:00,0.308
M023,H023,2026-04-09 15:00:00,0.393
M037,H037,2026-04-27 17:00:00,0.114
M019,H019,2026-04-30 07:00:00,0.645
M004,H004,2026-04-01 10:00:00,0.168
M026,H026,2026-04-01 05:00:00,0.362
M015,H015,2026-04-15 01:00:00,0.21
M020,H020,2026-04-23 10:00:00,0.236
M013,H013,2026-04-20 16:00:00,0.159
M030,H030,2026-04-01 05:00:00,0.132
M011,H011,2026-04-22 05:00:00,0.253
M037,H037,2026-04-16 10:00:00,0.083
M025,H025,2026-04-09 06:00:00,0.569
M021,H021,2026-04-21 15:00:00,0.245
M012,H012,2026-04-04 11:00:00,0.227
M019,H019,2026-04-24 15:00:00,0.427
M030,H030,2026-04-26 02:00:00,0.059
M023,H023,2026-04-28 09:00:00,0.532
M018,H018,2026-04-25 15:00:00,0.517
M017,H017,2026-04-01 05:00:00,0.113
M022,H022,2026-04-17 15:00:00,0.25
M030,H030,2026-04-08 04:00:00,0.059
M018,H018,2026-04-24 23:00:00,0.436
M008,H008,2026-04-17 05:00:00,0.106
M018,H018,2026-04-13 16:00:00,0.601
M021,H021,2026-04-28 13:00:00,0.253
M026,H026,2026-04-04 22:00:00,0.984
M035,H035,2026-04-12 01:00:00,0.217
M039,H039,2026-04-02 09:00:00,0.592
M038,H038,2026-04-30 17:00:00,0.553
M022,H022,2026-04-23 03:00:00,0.091
M031,H031,2026-04-14 16:00:00,0.295
M031,H031,2026-04-06 21:00:00,0.644
M029,H029,2026-04-04 10:00:00,0.356
M001,H001,2026-04-08 05:00:00,0.156
M012,H012,2026-04-30 08:00:00,0.289
M012,H012,2026-04-18 07:00:00,0.427
M011,H011,2026-04-23 07:00:00,0.563
M015,H015,2026-04-10 01:00:00,0.189
M035,H035,2026-04-25 07:00:00,0.947
M013,H013,2026-04-10 09:00:00,0.15
M009,H009,2026-04-27 16:00:00,0.622
M031,H031,2026-04-17 06:00:00,0.286
M017,H017,2026-04-18 18:00:00,0.375
M028,H028,2026-04-09 20:00:00,0.925
M002,H002,2026-04-15 08:00:00,0.523
M036,H036,2026-04-01 03:00:00,0.062
M033,H033,2026-04-05 07:00:00,0.359
M006,H006,2026-04-10 03:00:00,0.112
M033,H033,2026-04-30 03:00:00,0.07
M013,H013,2026-04-24 00:00:00,0.063
M031,H031,2026-04-02 20:00:00,0.812
M010,H010,2026-04-10 06:00:00,0.319
M018,H018,2026-04-10 13:00:00,0.541
M015,H015,2026-04-29 11:00:00,0.368
M019,H019,2026-04-15 04:00:00,0.24
M027,H027,2026-04-10 21:00:00,0.701
M030,H030,2026-04-12 06:00:00,0.266
M007,H007,2026-04-03 07:00:00,0.193
M011,H011,2026-04-27 08:00:00,0.586
M022,H022,2026-04-25 04:00:00,0.156
M002,H002,2026-04-29 23:00:00,0.318
M020,H020,2026-04-18 17:00:00,0.333
M005,H005,2026-04-24 04:00:00,0.058
M035,H035,2026-04-12 15:00:00,0.569
M025,H025,2026-04-28 00:00:00,0.274
M005,H005,2026-04-01 03:00:00,0.057
M038,H038,2026-04-27 06:00:00,0.425
M019,H019,2026-04-24 07:00:00,0.757
M007,H007,2026-04-12 01:00:00,0.089
M036,H036,2026-04-03 16:00:00,0.152
M040,H040,2026-04-20 17:00:00,0.167
M033,H033,2026-04-12 01:00:00,0.108
M025,H025,2026-04-23 19:00:00,1.18
M014,H014,2026-04-30 04:00:00,0.217
M012,H012,2026-04-10 23:00:00,0.203
M038,H038,2026-04-21 02:00:00,0.14
M025,H025,2026-04-19 11:00:00,0.478
M040,H040,2026-04-24 03:00:00,0.042
M034,H034,2026-04-21 12:00:00,0.515
M031,H031,2026-04-26 15:00:00,0.274
M015,H015,2026-04-27 09:00:00,0.547
M036,H036,2026-04-15 04:00:00,0.079
M007,H007,2026-04-14 13:00:00,0.157
M017,H017,2026-04-25 05:00:00,0.114
M006,H006,2026-04-20 06:00:00,0.376
M010,H010,2026-04-03 11:00:00,0.26
M004,H004,2026-04-14 12:00:00,0.222
M003,H003,2026-04-18 21:00:00,0.641
M032,H032,2026-04-19 02:00:00,0.115
M003,H003,2026-04-17 11:00:00,0.211
M010,H010,2026-04-26 01:00:00,0.175
M006,H006,2026-04-01 01:00:00,0.188
M009,H009,2026-04-29 08:00:00,0.787
M026,H026,2026-04-20 10:00:00,0.475
M015,H015,2026-04-06 10:00:00,0.373
M014,H014,2026-04-29 11:00:00,0.524
M002,H002,2026-04-15 10:00:00,0.309
M009,H009,2026-04-20 13:00:00,0.542
M027,H027,2026-04-25 16:00:00,
M039,H039,2026-04-07 04:00:00,0.159
M022,H022,2026-04-18 12:00:00,0.34
M011,H011,2026-04-04 09:00:00,0.463
M040,H040,2026-04-08 22:00:00,0.174
M026,H026,2026-04-20 03:00:00,0.178
M014,H014,2026-04-14 13:00:00,0.398
M017,H017,2026-04-27 00:00:00,0.062
M001,H001,2026-04-17 22:00:00,0.407
M031,H031,2026-04-28 03:00:00,0.089
M028,H028,2026-04-16 04:00:00,0.169
M026,H026,2026-04-23 12:00:00,0.536
M026,H026,2026-04-02 17:00:00,0.836
M028,H028,2026-04-15 15:00:00,0.297
M025,H025,2026-04-24 12:00:00,0.61
M022,H022,2026-04-04 02:00:00,0.128
M038,H038,2026-04-20 05:00:00,0.296
M033,H033,2026-04-27 12:00:00,0.247
M027,H027,2026-04-04 16:00:00,0.293
M026,H026,2026-04-23 22:00:00,0.851
M006,H006,2026-04-23 12:00:00,0.344
M020,H020,2026-04-30 22:00:00,
M040,H040,2026-04-23 01:00:00,0.045
M014,H014,2026-04-20 06:00:00,0.524
M008,H008,2026-04-13 01:00:00,0.056
M007,H007,2026-04-07 05:00:00,0.105
M019,H019,2026-04-30 13:00:00,0.371
M004,H004,2026-04-13 18:00:00,0.391
M018,H018,2026-04-09 13:00:00,0.423
M011,H011,2026-04-07 17:00:00,0.539
M025,H025,2026-04-01 07:00:00,0.826
M030,H030,2026-04-05 10:00:00,0.172
M029,H029,2026-04-13 14:00:00,0.232
M039,H039,2026-04-24 04:00:00,0.234
M012,H012,2026-04-12 03:00:00,0.084
M021,H021,2026-04-05 18:00:00,0.481
M009,H009,2026-04-05 09:00:00,0.507
M004,H004,2026-04-30 13:00:00,0.24
M030,H030,2026-04-21 01:00:00,0.082
M032,H032,2026-04-25 06:00:00,0.385
M010,H010,2026-04-16 08:00:00,0.274
M027,H027,2026-04-23 16:00:00,0.302
M035,H035,2026-04-22 14:00:00,0.408
M005,H005,2026-04-12 21:00:00,0.389
M037,H037,2026-04-30 02:00:00,0.027
M030,H030,2026-04-03 06:00:00,0.257
M016,H016,2026-04-05 01:00:00,-0.023
M013,H013,2026-04-04 19:00:00,0.401
M033,H033,2026-04-10 07:00:00,0.281
M029,H029,2026-04-11 02:00:00,0.113
M040,H040,2026-04-15 01:00:00,0.05
M025,H025,2026-04-10 21:00:00,1.199
M018,H018,2026-04-26 03:00:00,0.154
M008,H008,2026-04-14 01:00:00,0.047
M020,H020,2026-04-14 05:00:00,0.189
M017,H017,2026-04-14 08:00:00,0.204
M014,H014,2026-04-23 00:00:00,0.219
M025,H025,2026-04-04 09:00:00,0.66
M021,H021,2026-04-01 17:00:00,0.31
M012,H012,2026-04-08 12:00:00,0.287
M005,H005,2026-04-04 01:00:00,0.05
M003,H003,2026-04-05 18:00:00,0.44
M018,H018,2026-04-09 04:00:00,0.214
M017,H017,2026-04-21 00:00:00,0.072
M039,H039,2026-04-12 12:00:00,0.64
M011,H011,2026-04-19 14:00:00,0.3
M025,H025,2026-04-21 06:00:00,0.484
M032,H032,2026-04-06 19:00:00,0.871
M009,H009,2026-04-21 20:00:00,1.282
M016,H016,2026-04-12 00:00:00,0.026
M033,H033,2026-04-05 16:00:00,2.883
M017,H017,2026-04-21 16:00:00,0.157
M029,H029,2026-04-08 04:00:00,0.149
M035,H035,2026-04-04 20:00:00,1.479
M008,H008,2026-04-11 12:00:00,
M030,H030,2026-04-25 03:00:00,0.072
M032,H032,2026-04-19 08:00:00,0.421
M032,H032,2026-04-15 22:00:00,0.454
M004,H004,2026-04-21 03:00:00,0.066
M007,H007,2026-04-10 21:00:00,0.4
M003,H003,2026-04-25 05:00:00,0.173
M010,H010,2026-04-02 02:00:00,0.101
M017,H017,2026-04-20 19:00:00,0.362
M040,H040,2026-04-06 19:00:00,0.277
M010,H010,2026-04-23 06:00:00,0.386
M026,H026,2026-04-21 06:00:00,0.66
M004,H004,2026-04-30 21:00:00,0.456
M003,H003,2026-04-19 15:00:00,0.245
M004,H004,2026-04-23 14:00:00,0.206
M032,H032,2026-04-27 08:00:00,0.396
M010,H010,2026-04-08 17:00:00,0.42
M037,H037,2026-04-03 14:00:00,0.087
M007,H007,2026-04-27 22:00:00,0.25
M003,H003,2026-04-25 18:00:00,0.534
M020,H020,2026-04-28 22:00:00,0.386
M020,H020,2026-04-15 15:00:00,0.22
M030,H030,2026-04-28 03:00:00,0.057
M027,H027,2026-04-16 07:00:00,0.473
M020,H020,2026-04-03 18:00:00,0.579
M037,H037,2026-04-18 11:00:00,0.108
M004,H004,2026-04-22 09:00:00,0.238
M012,H012,2026-04-30 20:00:00,0.641
M014,H014,2026-04-29 08:00:00,0.767
M008,H008,2026-04-30 08:00:00,0.177
M012,H012,2026-04-02 08:00:00,0.332
M017,H017,2026-04-30 20:00:00,0.411
M031,H031,2026-04-14 18:00:00,0.529
M040,H040,2026-04-17 12:00:00,0.124
M008,H008,2026-04-10 04:00:00,0.055
M008,H008,2026-04-30 04:00:00,0.057
M029,H029,2026-04-10 06:00:00,0.383
M008,H008,2026-04-19 00:00:00,0.076
M038,H038,2026-04-20 13:00:00,0.36
M006,H006,2026-04-22 12:00:00,0.397
M019,H019,2026-04-07 18:00:00,0.527
M038,H038,2026-04-02 14:00:00,0.341
M008,H008,2026-04-29 17:00:00,0.14
M019,H019,2026-04-04 15:00:00,0.395
M032,H032,2026-04-02 07:00:00,0.54
M034,H034,2026-04-18 06:00:00,0.602
M032,H032,2026-04-14 08:00:00,0.401
M002,H002,2026-04-24 06:00:00,0.517
M014,H014,2026-04-11 22:00:00,0.868
M023,H023,2026-04-24 21:00:00,1.105
M035,H035,2026-04-10 09:00:00,0.635
M040,H040,2026-04-09 19:00:00,0.32
M009,H009,2026-04-21 11:00:00,0.498
M026,H026,2026-04-12 14:00:00,0.501
M018,H018,2026-04-19 12:00:00,0.664
M004,H004,2026-04-07 13:00:00,0.236
M028,H028,2026-04-04 22:00:00,0.749
M007,H007,2026-04-18 12:00:00,0.195
M040,H040,2026-04-26 11:00:00,0.155
M035,H035,2026-04-11 01:00:00,0.243
M031,H031,2026-04-07 02:00:00,0.104
M039,H039,2026-04-21 18:00:00,0.939
M006,H006,2026-04-11 20:00:00,0.86
M039,H039,2026-04-02 02:00:00,0.161
M008,H008,2026-04-03 07:00:00,0.182
M025,H025,2026-04-24 13:00:00,0.644
M018,H018,2026-04-30 19:00:00,1.013
M009,H009,2026-04-17 01:00:00,0.217
M040,H040,2026-04-01 06:00:00,0.143
M013,H013,2026-04-28 09:00:00,0.169
M012,H012,2026-04-28 14:00:00,0.184
M035,H035,2026-04-01 02:00:00,0.175
M016,H016,2026-04-30 16:00:00,0.047
M039,H039,2026-04-01 14:00:00,
M021,H021,2026-04-08 08:00:00,0.346
M029,H029,2026-04-01 13:00:00,0.426
M003,H003,2026-04-28 08:00:00,0.368
M034,H034,2026-04-08 02:00:00,0.167
M008,H008,2026-04-13 04:00:00,0.054
M026,H026,2026-04-25 10:00:00,0.437
M014,H014,2026-04-01 02:00:00,0.226
M034,H034,2026-04-05 12:00:00,0.474
M038,H038,2026-04-18 09:00:00,0.517
M010,H010,2026-04-08 10:00:00,0.306
M028,H028,2026-04-14 03:00:00,0.14
M034,H034,2026-04-22 23:00:00,0.4
M024,H024,2026-04-30 15:00:00,0.453
M005,H005,2026-04-08 07:00:00,0.194
M018,H018,2026-04-26 10:00:00,0.462
M031,H031,2026-04-19 13:00:00,0.356
M035,H035,2026-04-20 20:00:00,1.11
M005,H005,2026-04-13 18:00:00,0.243
M033,H033,2026-04-21 12:00:00,0.23
M032,H032,2026-04-19 01:00:00,0.16
M039,H039,2026-04-26 05:00:00,0.362
M023,H023,2026-04-22 03:00:00,0.187
M009,H009,2026-04-20 03:00:00,0.168
M036,H036,2026-04-17 16:00:00,0.176
M007,H007,2026-04-27 00:00:00,0.086
M010,H010,2026-04-03 22:00:00,0.488
M020,H020,2026-04-22 18:00:00,0.487
M022,H022,2026-04-18 06:00:00,0.424
M008,H008,2026-04-01 18:00:00,0.231
M030,H030,2026-04-24 04:00:00,0.066
M015,H015,2026-04-05 12:00:00,0.598
M018,H018,2026-04-22 02:00:00,0.164
M013,H013,2026-04-13 14:00:00,0.142
M016,H016,2026-04-07 06:00:00,0.064
M013,H013,2026-04-26 18:00:00,0.255
M021,H021,2026-04-09 00:00:00,0.127
M017,H017,2026-04-15 23:00:00,0.126
M007,H007,2026-04-18 15:00:00,0.166
M036,H036,2026-04-26 03:00:00,0.058
M001,H001,2026-04-04 00:00:00,0.141
M015,H015,2026-04-01 13:00:00,0.493
M018,H018,2026-04-17 20:00:00,1.155
M003,H003,2026-04-04 14:00:00,0.274
M025,H025,2026-04-06 12:00:00,0.436
M036,H036,2026-04-28 02:00:00,0.061
M019,H019,2026-04-12 22:00:00,0.753
M012,H012,2026-04-03 11:00:00,0.221
M036,H036,2026-04-23 10:00:00,0.135
M033,H033,2026-04-18 02:00:00,0.075
M006,H006,2026-04-08 23:00:00,0.346
M020,H020,2026-04-25 23:00:00,0.238
M039,H039,2026-04-15 13:00:00,0.466
M022,H022,2026-04-19 23:00:00,0.381
M029,H029,2026-04-25 13:00:00,0.269
M002,H002,2026-04-14 21:00:00,1.191
M004,H004,2026-04-03 10:00:00,0.173
M023,H023,2026-04-23 22:00:00,0.853
M036,H036,2026-04-18 22:00:00,0.261
M005,H005,2026-04-07 12:00:00,0.153
M004,H004,2026-04-18 23:00:00,0.271
M026,H026,2026-04-04 01:00:00,0.25
M019,H019,2026-04-25 06:00:00,0.458
M027,H027,2026-04-10 10:00:00,0.232
M021,H021,2026-04-16 15:00:00,0.236
M038,H038,2026-04-18 13:00:00,0.528
M022,H022,2026-04-11 19:00:00,0.884
M014,H014,2026-04-11 11:00:00,0.517
M031,H031,2026-04-15 13:00:00,0.306
M008,H008,2026-04-21 17:00:00,0.122
M023,H023,2026-04-12 09:00:00,0.659
M028,H028,2026-04-08 01:00:00,0.18
M035,H035,2026-04-02 05:00:00,0.346
M039,H039,2026-04-20 09:00:00,0.559
M017,H017,2026-04-22 00:00:00,0.079
M030,H030,2026-04-28 15:00:00,0.154
M040,H040,2026-04-14 17:00:00,0.195
M015,H015,2026-04-15 08:00:00,0.606
M010,H010,2026-04-18 20:00:00,0.94
M022,H022,2026-04-13 05:00:00,0.191
M031,H031,2026-04-21 19:00:00,0.807
M031,H031,2026-04-30 19:00:00,0.61
M031,H031,2026-04-29 03:00:00,0.103
M002,H002,2026-04-09 01:00:00,0.164
M038,H038,2026-04-15 17:00:00,0.551
M006,H006,2026-04-16 04:00:00,0.142
M022,H022,2026-04-28 20:00:00,0.735
M003,H003,2026-04-09 17:00:00,0.306
M004,H004,2026-04-18 12:00:00,0.228
M008,H008,2026-04-22 13:00:00,0.132
M023,H023,2026-04-14 06:00:00,0.707
M040,H040,2026-04-27 23:00:00,0.107
M021,H021,2026-04-08 05:00:00,0.141
M014,H014,2026-04-30 07:00:00,0.788
M024,H024,2026-04-12 21:00:00,1.335
M004,H004,2026-04-09 19:00:00,0.51
M018,H018,2026-04-08 11:00:00,0.426
M018,H018,2026-04-04 20:00:00,1.47
M039,H039,2026-04-16 16:00:00,0.5
M033,H033,2026-04-16 05:00:00,0.128
M039,H039,2026-04-06 01:00:00,0.203
M008,H008,2026-04-07 07:00:00,0.199
M013,H013,2026-04-26 09:00:00,0.239
M034,H034,2026-04-30 13:00:00,0.427
M008,H008,2026-04-06 01:00:00,0.043
M030,H030,2026-04-29 14:00:00,0.126
M001,H001,2026-04-25 00:00:00,0.183
M019,H019,2026-04-11 16:00:00,0.551
M013,H013,2026-04-12 06:00:00,0.22
M025,H025,2026-04-10 00:00:00,0.278
M040,H040,2026-04-15 09:00:00,0.142
M020,H020,2026-04-07 01:00:00,0.129
M022,H022,2026-04-01 18:00:00,0.542
M006,H006,2026-04-09 11:00:00,0.302
M025,H025,2026-04-21 11:00:00,0.385
M040,H040,2026-04-16 10:00:00,0.1
M020,H020,2026-04-09 11:00:00,0.19
M015,H015,2026-04-30 02:00:00,0.185
M034,H034,2026-04-05 14:00:00,0.419
M036,H036,2026-04-30 13:00:00,0.104
M011,H011,2026-04-01 14:00:00,0.314
M001,H001,2026-04-16 23:00:00,0.195
M002,H002,2026-04-22 00:00:00,0.19
M023,H023,2026-04-13 07:00:00,0.727
M001,H001,2026-04-21 15:00:00,0.255
M037,H037,2026-04-12 20:00:00,0.324
M023,H023,2026-04-30 11:00:00,0.391
M023,H023,2026-04-29 03:00:00,0.151
M035,H035,2026-04-30 04:00:00,0.231
M024,H024,2026-04-13 06:00:00,0.553
M010,H010,2026-04-28 01:00:00,0.127
M019,H019,2026-04-21 07:00:00,0.671
M010,H010,2026-04-10 01:00:00,0.128
M022,H022,2026-04-07 00:00:00,0.172
M028,H028,2026-04-06 17:00:00,0.582
M020,H020,2026-04-22 08:00:00,0.41
M014,H014,2026-04-07 16:00:00,0.465
M003,H003,2026-04-08 21:00:00,0.612
M040,H040,2026-04-01 14:00:00,0.125
M028,H028,2026-04-02 08:00:00,0.562
M022,H022,2026-04-08 01:00:00,0.155
